smiles,solubility,logp
C1C(O)CC2=CCC3C4CCC(C(=O)C)C4(C)CCC3C2(C)C1,-4.650000,3.890000
Cc1ccc2C(=O)C(C(=O)O)=CN(CC)c2n1,-3.370000,1.640000
n(c(N(Cc(cccc1)c1)CCN(C)C)ccc2)c2,-2.640000,2.730000
c1ccccc1CCC,-3.370000,3.520000
CCCCO,0.000000,0.840000
O=C(O)C(Oc(c(cc(c1)Cl)Cl)c1)C,-2.450000,3.030000
O=C(O)CCC(C(C(C(C(C(C(C(C1)CC(O)C2)(C2)C)C3)C1O)C4)(C3O)C)C4)C,-3.370000,3.520000
Oc(ccc(c1)Br)c1,-1.090000,2.400000
CCNC(=S)NCC,-1.460000,0.600000
O=C(OCC)CCC(=O)OCC,-0.960000,1.390000
O(CCC1)C1,0.560000,0.940000
Oc(c(c(cc1)C)C)c1,-1.430000,2.610000
ClC(Cl)=C,-1.640000,2.120000
COc1c(Cl)ccc(Cl)c1C(O)=O,-1.700000,2.140000
c1cc(Cl)c(Cl)c(Cl)c1Cl,-4.570000,4.570000
O=C(O)C(CC)CC,-0.810000,1.980000
O=C(OCCC(C)C)c(c(O)ccc1)c1,-3.160000,4.490000
OC(=O)c1ccccc1Nc2c(C)c(C)ccc2,-3.780000,5.280000
c1cc(Cl)c(C)cc1O,-1.570000,2.700000
O=C(Oc(cccc1C)c1)NC,-1.800000,1.720000
Nc(ccc(c(ccc(N)c1)c1)c2)c2,-2.700000,1.920000
c1ccc(Cl)c(Cl)c1c2c(Cl)ccc(Cl)c2,-6.470000,6.340000
O=C(N(C(C1=O)(C)C)Cl)N1Cl,-2.600000,-0.940000
n(c(O)ccc1)c1,1.020000,1.070000
n(ccc(c1)c(ccnc2)c2)c1,-1.540000,1.380000
CCC=CC,-2.540000,2.580000
CC(O)(CC)C,0.080000,1.220000
c(c(c(cc1)ccc2)c2cc3)(c3cc(c4ccc5)c5)c14,-8.190000,6.110000
c1ccccc1CNC(=O)CN2C(N(=O)=O)=NC=C2,-2.810000,1.220000
S=P(OCC)(OCC)Oc1ccc2C(C)=C(Cl)C(=O)Oc2c1,-5.380000,4.470000
CCCCCCCN,-1.850000,2.310000
CCOCCC,-0.660000,1.540000
Nc3ccc2cc1ccccc1cc2c3,-5.170000,3.430000
c1ccc2ccccc2c1,-3.600000,3.170000
CC(=O)O,1.220000,0.090000
Cc1cccc(c1)Oc2cccc(c2)C,-4.850000,5.140000
c1c(OC)c(O)c2C3(C4)CC(=O)C=CC3C(N(C)C4)Cc2c1,-1.870000,1.260000
c(c(c(c(c1)ccc2)c2)c(c(c3ccc4)c4)C)(c3C)c1,-7.020000,6.620000
O=CCCCCC,-1.300000,1.800000
OC(c(cccc1)c1)CN,-0.480000,-0.200000
c1ccc(Cl)cc1c2cc(Cl)ccc2,-5.800000,5.050000
O=C(O)CCCCCCCCC=C,-3.400000,4.370000
Oc(ccc(c1C)C)c1,-1.410000,2.610000
CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,-3.180000,1.690000
c1cnc2cnc(S)nc2n1,-2.770000,-0.240000
c1ccc2C=CC(=O)[nH]c2c1,-2.140000,1.320000
O=N(=O)c(c(OC)ccc1)c1,-1.960000,1.890000
ClC(Br)Cl,-1.540000,1.610000
c1c(OC)nc2cncnc2n1,-0.910000,0.040000
O=C(OC)CC,-0.140000,0.860000
ClC(=C(C=C(Cl)Cl)Cl)Cl,-4.230000,4.220000
Clc1cccc(Cl)c1C#N,-4.240000,2.830000
BrCCCBr,-2.080000,2.500000
c1cc(Cl)c(Cl)cc1c2c(Cl)ccc(Cl)c2,-7.250000,6.340000
CC(=O)Nc1ccc(OCC)cc1,-2.370000,1.670000
O=C(NCC(=O)O)CCC(C(C(C(C(C(C(C(C1)CC(O)C2)(C2)C)C3)C1O)C4)(C3O)C)C4)C,-5.150000,2.410000
FC(F)(F)c(cccc1N)c1,-1.470000,2.040000
COP(=S)(OC)Oc1ccc(cc1Cl)N(=O)=O,-4.310000,3.390000
OCCN(c(cccc1)c1)CCO,-0.730000,0.630000
c1cc2ncccc2c(O)c1,-2.540000,1.660000
C(O)(c1ccc(Br)cc1)(c2ccc(Br)cc2)C(=O)OC(C)C,-4.930000,4.900000
O=C(O)c(c(ccc1)Cl)c1,-1.890000,2.180000
Oc(c(ccc1C)C)c1,-1.540000,2.610000
O=C(N)c(nccn1)c1,-0.910000,-0.530000
c1ccccc1NC(=O)NN,-2.330000,-0.380000
O1C(C)C(O)C(N)C(O)C1OC2C=CC=CC=CC=CCC(C)OC(=O)C=CC(O3)C3CC(O)CC4(O)OC(C(C(=O)O)C(O)C4)C2,-3.210000,-3.320000
O=C(Nc(c(ccc1)C)c1C)CN(CC)CC,-1.760000,1.660000
c1cc2N3C(C)=NN=C3CN=C(c4c(Cl)cccc4)c2cc1Cl,-4.080000,3.960000
c1cc(Cl)ccc1c2c(Cl)cc(Cl)cc2,-6.210000,5.690000
CCOP(=S)(OCC)SCSc1ccc(Cl)cc1,-5.740000,5.190000
c(c(c(c1ccc2)c2)ccc3)(c3)C1,-4.910000,4.020000
ClC(Cl)(Cl)C(Cl)Cl,-2.600000,3.110000
ClC3=C(Cl)C4(Cl)C2C1CC(C=C1)C2C3(Cl)C4(Cl)Cl,-7.330000,6.750000
C1CCCCC1OC(=O)C,-1.670000,2.640000
O=C(N(C(=O)C(N(C=N1)CC(O)CO)=C12)C)N2C,-0.170000,-1.460000
n(c(c(ccc1C)cc2)c1)c2C,-1.940000,3.240000
O=C(OC)N,0.970000,-0.510000
NC(=O)N,0.960000,-1.560000
CCCCC1(CC)C(=O)NC(=O)NC1=O,-1.640000,1.590000
CCCC(C)C,-3.740000,3.210000
CC(C)(S)C(N)C(O)=O,-0.130000,-2.180000
ClCC(O)CCl,-0.110000,0.780000
O=Cc(ccc(OC)c1)c1,-1.490000,1.790000
O=C(O)CCCCCCCC(=O)O,-1.890000,1.700000
OCC(CCC)C,-1.110000,1.750000
c1cc(Cl)c(Cl)cc1c2c(Cl)c(Cl)c(Cl)c(Cl)c2,-7.820000,7.620000
ClC2C1OC1C3C2C4(Cl)C(=C(Cl)C3(Cl)C4(Cl)Cl)Cl,-6.290000,4.910000
CCC(O)C(C)C,-0.700000,1.680000
CN(C)CCC=C2c1ccccc1COc3ccccc23,-3.400000,3.990000
CN(C)C=Nc1ccc(Cl)cc1C,-2.860000,2.890000
N(CCC1)C1,1.150000,0.700000
CC(C)N(C(C)C)C(=O)SCC(Cl)=C(Cl)Cl,-4.880000,4.570000
O=C(OCC)CCCCCCCCC,-4.100000,4.790000
C=CCS(=O)SCC=C,-0.830000,1.870000
Nc(c(ccc1)CC)c1CC,-2.350000,3.150000
c(c(ccc1Cl)ccc2)(c2)c1,-4.140000,3.810000
C1CCCC1,-2.640000,2.680000
O=C(OC)CCCCCCCCCCC,-4.690000,5.280000
c1ccc2ncsc2c1,-1.500000,2.170000
CN2C(=O)NC(=O)C(C)(C1=CCCCC1)C2=O,-2.740000,2.020000
CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,-3.150000,2.510000
n(c(ccc1)c(nccc2)c2)c1,-1.420000,1.380000
CCCN(CCC)CCC,-2.280000,2.990000
CC(=O)N(C)C,1.110000,-0.490000
O=C(O)CC(N)C,1.080000,-3.630000
O=C1NC(=S)NC(=O)C1(CC)C(C)CCC,-3.360000,2.870000
O=C(N(CC(C)C)CC(C)C)SCC,-3.680000,3.850000
CCCCCCCI,-4.810000,4.540000
O(c(ccc(nccc1C(O)C(N(CCC2C3C=C)C3)C2)c14)c4)C,-3.370000,3.440000
ClC(Br)Br,-1.900000,1.700000
c1cc(Cl)c(Cl)cc1c2c(Cl)c(Cl)c(Cl)cc2Cl,-7.660000,7.620000
O=C1C=C2C(C)CC3C4CCC(O)(C(=O)CO)C4(C)CC(O)C3C2(C)C=C1,-2.990000,1.820000
O(CCN(C1)C)C1,1.000000,-0.350000
CC1CCCCC1NC(=O)Nc2ccccc2,-4.110000,3.860000
OCCCCCCCCCCCCCCCC,-7.260000,6.730000
Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1c2c(Cl)c(Cl)cc(Cl)c2Cl,-10.410000,9.560000
COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,-6.090000,5.110000
C1C(=O)C=C2CCC3C4CCC(=O)C4(C)CCC3C2(C)C1,-3.690000,2.760000
c1cc(Cl)cc(Cl)c1O,-1.550000,2.800000
