smiles,solubility,logp
FC(F)(Cl)C(F)(F)Cl,-2.740000,2.500000
O=Cc1ccco1,-0.100000,0.750000
CCOC=O,0.150000,0.230000
CCOC(=O)CCN(SN(C)C(=O)Oc1cccc2CC(C)(C)Oc21)C(C)C,-4.710000,3.500000
Oc1ccc(c(O)c1)c3oc2cc(O)cc(O)c2c(=O)c3O,-3.083000,2.160000
CCOC2Oc1ccc(OS(C)(=O)=O)cc1C2(C)C,-3.420000,2.340000
CCSSCC,-2.420000,2.010000
O=c1[nH]cnc2nc[nH]c12,-2.296000,-0.880000
C1Cc2c3c1cccc3cc4c2ccc5ccccc54,-7.850000,5.500000
Oc1cccc(Cl)c1Cl,-1.300000,2.880000
OC1C(O)C(O)C(O)C(O)C1O,0.350000,-3.780000
CC(=O)Nc1cc(NS(=O)(=O)C(F)(F)F)c(C)cc1C,-3.240000,2.720000
CC(C)N(C(=O)CCl)c1ccccc1,-2.480000,2.390000
CC(Cl)(Cl)Cl,-2.000000,2.080000
CCCCN(CC)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O,-5.530000,4.520000
CCN2c1ccccc1N(C)C(=O)c3cccnc23,-3.324000,2.350000
ClC(Cl)C(Cl)(Cl)SN2C(=O)C1CC=CCC1C2=O,-5.400000,3.950000
CC(C)Cl,-1.410000,1.610000
Cc1[nH]c(=O)n(c(=O)c1Cl)C(C)(C)C,-2.484000,1.290000
CN(C)C(=O)Nc1ccc(Cl)cc1,-2.890000,1.930000
C#C,0.290000,0.150000
Cc1cccc2c1ccc3ccccc32,-5.850000,4.470000
O=C1NC(=O)NC(=O)C1(CC)c1ccccc1,-2.322000,1.410000
Clc1cc(Cl)c(cc1Cl)c2cccc(Cl)c2Cl,-7.210000,6.640000
Clc1cc(Cl)cc(Cl)c1,-4.480000,3.790000
OCC(O)C(O)C(O)C(O)CO,0.060000,-3.730000
CC(O)c1ccccc1,-0.920000,1.620000
CCCCCCC(=O)C,-2.050000,2.590000
Clc1cc(Cl)c(c(Cl)c1)c2c(Cl)cccc2Cl,-7.320000,6.640000
OCCOc1ccccc1,-0.700000,1.130000
CC(C)c1ccccc1,-3.270000,3.220000
O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,-2.890000,1.790000
CCCN(CCC)c1c(cc(cc1N(=O)=O)C(C)C)N(=O)=O,-6.490000,4.960000
OCC3OC(OCC2OC(OC(C#N)c1ccccc1)C(O)C(O)C2O)C(O)C(O)C3O,-0.770000,-2.590000
CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,-2.468000,1.890000
c1ccccc1SC,-2.390000,2.600000
O=C1c2ccccc2C(=O)c3ccccc13,-5.190000,2.920000
Nc3ccc2cc1ccccc1cc2c3,-5.170000,3.120000
CCC1(C(=O)NC(=O)NC1=O)C2=CCC3CCC2C3,-2.696000,1.580000
CC12CCC(O)CC1CCC3C2CCC4(C)C3CCC4=O,-4.402000,3.770000
c1ccc2ncccc2c1,-1.300000,2.130000
CN(C=Nc1ccc(C)cc1C)C=Nc2ccc(C)cc2C,-5.470000,5.410000
Clc2c(Cl)c(Cl)c(c1ccccc1)c(Cl)c2Cl,-7.920000,6.640000
CCC(CC)CO,-1.170000,1.610000
NC(=O)NCc1ccccc1,-0.950000,0.580000
CC12CCC(=O)C=C1CCC3C2CCC4(C)C3CCC4(O)C#C,-5.660000,3.520000
Cc1c(C)c2c3ccccc3ccc2c4ccccc14,-7.010000,5.970000
CCCCCCCCCCO,-3.630000,3.470000
COc1ccccc1Cl,-2.460000,2.420000
CCc1ccccc1,-2.770000,2.930000
OC(c1ccc(Cl)cc1)(c2cncnc2)c3ccccc3Cl,-4.380000,3.920000
Oc1cccc(Cl)c1,-0.700000,2.270000
CCCCO,0.000000,0.810000
Nc1cccc(Cl)c1,-1.370000,1.750000
Cc1ccc2cc(C)ccc2c1,-4.890000,3.990000
Oc1ccccn1,1.020000,1.050000
c1ccsc1,-1.330000,1.750000
CCOc1ccc(NC(N)=O)cc1,-2.170000,1.080000
ClCc1ccccc1,-2.390000,2.560000
CCC(=O)OC,-0.140000,0.620000
COc1c(O)c(Cl)c(Cl)c(Cl)c1Cl,-4.020000,3.930000
CC34CCc1c(ccc2cc(O)ccc12)C3CCC4=O,-5.240000,4.300000
CC(C)CCCO,-1.140000,1.540000
CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,-3.999000,3.650000
Clc1cccc(c1)N(=O)=O,-2.770000,2.520000
CN(C)C=Nc1ccc(Cl)cc1C,-2.860000,2.700000
CCCCCCBr,-3.810000,3.230000
CCc1ccc(CC)cc1,-3.750000,3.890000
NC(=O)CCl,-0.020000,-0.490000
CN(C)C(=O)Nc1ccc(C)c(Cl)c1,-3.483000,2.440000
O=C2NC(=O)C1(CCCC1)C(=O)N2,-2.349000,0.250000
Clc1ccc2ccccc2c1,-4.140000,3.570000
C,-0.900000,1.080000
c1c(Cl)cccc1c2ccccc2,-4.880000,4.220000
CC(C)N(C(C)C)C(=O)SCC(=CCl)Cl,-4.286000,3.360000
CC(=O)Nc1ccc(F)cc1,-1.780000,1.350000
N(=Nc1ccccc1)c2ccccc2,-4.450000,4.380000
CCCC/C=C/C,-3.820000,3.210000
O(c1ccccc1)c2ccccc2,-3.960000,3.470000
Oc1ccc(cc1)C2(OC(=O)c3ccccc23)c4ccc(O)cc4,-2.900000,4.350000
CCCCCOC(=O)CC,-1.280000,2.390000
O=C1NC(=O)NC(=O)C1(CC)C(C)CC,-2.390000,1.450000
Cc1c[nH]c(=O)[nH]c1=O,-1.506000,-0.460000
CC(C)COC=O,-1.010000,1.120000
CCNc1nc(NC(C)C)nc(OC)n1,-2.084000,1.810000
Oc1c(Cl)cc(Cl)c(Cl)c1Cl,-3.100000,4.090000
c2cnc1ncncc1n2,0.020000,-0.300000
ClCC,-1.060000,1.190000
C1CCCCCCC1,-4.150000,3.560000
C=CCC=C,-2.090000,2.080000
CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,-6.025000,4.850000
CC(C)CCC(C)(C)C,-5.050000,4.010000
CCOP(=S)(CC)Oc1cc(Cl)c(Cl)cc1Cl,-5.752000,4.770000
Nc1nccs1,-0.360000,0.490000
Cc1cccc(C)c1O,-1.290000,2.700000
CO,1.570000,-0.520000
CC(C)C(C)(C)C,-4.360000,3.120000
C/C1CCC(\C)CC1,-4.470000,3.240000
ClC4=C(Cl)C5(Cl)C3C1CC(C2OC12)C3C4(Cl)C5(Cl)Cl,-6.180000,3.950000
CCc1ccc(C)cc1,-3.110000,3.440000
CCSCc1ccccc1OC(=O)NC,-2.090000,2.590000
c1cc2ccc3cccc4ccc(c1)c2c34,-6.176000,4.280000
c2ccc1scnc1c2,-1.500000,2.110000
CC(=O)CCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3,-3.270000,2.700000
CC(O)C(C)(C)C,-0.620000,1.520000
