smiles,solubility,logp
c1cc(Cl)c(Cl)cc1c2c(Cl)ccc(Cl)c2,-7.25,6.34
CC(=O)Nc1ccc(OCC)cc1,-2.37,1.67
O=C(NCC(=O)O)CCC(C(C(C(C(C(C(C(C1)CC(O)C2)(C2)C)C3)C1O)C4)(C3O)C)C4)C,-5.15,2.41
FC(F)(F)c(cccc1N)c1,-1.47,2.04
COP(=S)(OC)Oc1ccc(cc1Cl)N(=O)=O,-4.31,3.39
OCCN(c(cccc1)c1)CCO,-0.73,0.63
c1cc2ncccc2c(O)c1,-2.54,1.66
C(O)(c1ccc(Br)cc1)(c2ccc(Br)cc2)C(=O)OC(C)C,-4.93,4.9
O=C(O)c(c(ccc1)Cl)c1,-1.89,2.18
Oc(c(ccc1C)C)c1,-1.54,2.61
O=C(N)c(nccn1)c1,-0.91,-0.53
c1ccccc1NC(=O)NN,-2.33,-0.38
O1C(C)C(O)C(N)C(O)C1OC2C=CC=CC=CC=CCC(C)OC(=O)C=CC(O3)C3CC(O)CC4(O)OC(C(C(=O)O)C(O)C4)C2,-3.21,-3.32
O=C(Nc(c(ccc1)C)c1C)CN(CC)CC,-1.76,1.66
c1cc2N3C(C)=NN=C3CN=C(c4c(Cl)cccc4)c2cc1Cl,-4.08,3.96
c1cc(Cl)ccc1c2c(Cl)cc(Cl)cc2,-6.21,5.69
CCOP(=S)(OCC)SCSc1ccc(Cl)cc1,-5.74,5.19
c(c(c(c1ccc2)c2)ccc3)(c3)C1,-4.91,4.02
ClC(Cl)(Cl)C(Cl)Cl,-2.6,3.11
ClC3=C(Cl)C4(Cl)C2C1CC(C=C1)C2C3(Cl)C4(Cl)Cl,-7.33,6.75
C1CCCCC1OC(=O)C,-1.67,2.64
O=C(N(C(=O)C(N(C=N1)CC(O)CO)=C12)C)N2C,-0.17,-1.46
n(c(c(ccc1C)cc2)c1)c2C,-1.94,3.24
O=C(OC)N,0.97,-0.51
NC(=O)N,0.96,-1.56
CCCCC1(CC)C(=O)NC(=O)NC1=O,-1.64,1.59
CCCC(C)C,-3.74,3.21
CC(C)(S)C(N)C(O)=O,-0.13,-2.18
ClCC(O)CCl,-0.11,0.78
O=Cc(ccc(OC)c1)c1,-1.49,1.79
O=C(O)CCCCCCCC(=O)O,-1.89,1.7
OCC(CCC)C,-1.11,1.75
c1cc(Cl)c(Cl)cc1c2c(Cl)c(Cl)c(Cl)c(Cl)c2,-7.82,7.62
ClC2C1OC1C3C2C4(Cl)C(=C(Cl)C3(Cl)C4(Cl)Cl)Cl,-6.29,4.91
CCC(O)C(C)C,-0.7,1.68
CN(C)CCC=C2c1ccccc1COc3ccccc23,-3.4,3.99
CN(C)C=Nc1ccc(Cl)cc1C,-2.86,2.89
N(CCC1)C1,1.15,0.7
CC(C)N(C(C)C)C(=O)SCC(Cl)=C(Cl)Cl,-4.88,4.57
O=C(OCC)CCCCCCCCC,-4.1,4.79
C=CCS(=O)SCC=C,-0.83,1.87
Nc(c(ccc1)CC)c1CC,-2.35,3.15
c(c(ccc1Cl)ccc2)(c2)c1,-4.14,3.81
C1CCCC1,-2.64,2.68
O=C(OC)CCCCCCCCCCC,-4.69,5.28
c1ccc2ncsc2c1,-1.5,2.17
CN2C(=O)NC(=O)C(C)(C1=CCCCC1)C2=O,-2.74,2.02
CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,-3.15,2.51
n(c(ccc1)c(nccc2)c2)c1,-1.42,1.38
CCCN(CCC)CCC,-2.28,2.99
CC(=O)N(C)C,1.11,-0.49
O=C(O)CC(N)C,1.08,-3.63
O=C1NC(=S)NC(=O)C1(CC)C(C)CCC,-3.36,2.87
O=C(N(CC(C)C)CC(C)C)SCC,-3.68,3.85
CCCCCCCI,-4.81,4.54
O(c(ccc(nccc1C(O)C(N(CCC2C3C=C)C3)C2)c14)c4)C,-3.37,3.44
ClC(Br)Br,-1.9,1.7
c1cc(Cl)c(Cl)cc1c2c(Cl)c(Cl)c(Cl)cc2Cl,-7.66,7.62
O=C1C=C2C(C)CC3C4CCC(O)(C(=O)CO)C4(C)CC(O)C3C2(C)C=C1,-2.99,1.82
O(CCN(C1)C)C1,1,-0.35
CC1CCCCC1NC(=O)Nc2ccccc2,-4.11,3.86
OCCCCCCCCCCCCCCCC,-7.26,6.73
Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1c2c(Cl)c(Cl)cc(Cl)c2Cl,-10.41,9.56
COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,-6.09,5.11
C1C(=O)C=C2CCC3C4CCC(=O)C4(C)CCC3C2(C)C1,-3.69,2.76
c1cc(Cl)cc(Cl)c1O,-1.55,2.8
Oc(ccc(c(cccc1)c1)c2)c2,-3.48,3.28
Oc1cc(O)c2C(=O)CC(c3cc(O)c(O)cc3)Oc2c1,-3.62,2.13
Clc1cc(N(=O)(=O))ccc1NC(=O)c2cc(Cl)ccc2O,-4.7,4.56
c1cc(Cl)c(Cl)c(Cl)c1c2c(Cl)c(Cl)c(Cl)cc2Cl,-8.3,8.27
c1cc(N)ccc1S(=O)(=O)Nc2cnccn2,-3.7,-0.34
COc2ccc1cc(ccc1c2)C(C)C(O)=O,-4.16,3.1
O=C(NC(=O)C1)C1,0.3,-0.85
c1cccc(C)c1C,-2.8,3.09
O=C(OCC1)C1,1.07,-0.31
c1ccccc1C(=O)NC(=O)c2ccccc2,-2.27,1.26
OCCCc(cccc1)c1,-1.38,2.06
c1c(Cl)nc2cncnc2n1,-0.87,-0.29
O=C(OC)CCC,-0.82,1.36
N(=Nc(cccc1)c1)c(cccc2)c2,-4.45,4.11
O=C(O)C(OC=C1)=C1,-0.48,1
C1C(OC(=O)C)CC2=CCC3C4CCC(=O)C4(C)CCC3C2(C)C1,-4.46,3.99
Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,-11.62,10.2
c1ccccc1c2c(Cl)cc(Cl)cc2Cl,-6.14,5.69
CC(=O)OC3(CCC4C2CCC1=CC(=O)CCC1C2CCC34C)C#C,-4.79,3.99
CCC1(C(=O)NCNC1=O)c2ccccc2,-2.64,0.73
O=C(N)C(=C(O)C(N(C)C)C(C1(O)C(O)=C(C2C(O)(c(c3c(O)cc4)c4Cl)C)C3=O)C2)C1=O,-2.88,-0.68
OC(C(CCC1C)C(C)C)C1,-2.53,3.38
C(=C(C(=C1Cl)Cl)Cl)(C1(Cl)Cl)Cl,-5.18,4.63
N#Cc(c(C#N)ccc1)c1,-2.38,1.09
c1cc(C)ccc1S(=O)(=O)NC(=O)NC2CCCCC2,-4.21,3.2
Cc1cc(C)c(NC(=O)C)cc1NS(=O)(=O)C(F)(F)F,-3.24,2.72
c(c(ccc1)ccc2)(c1c(c(c(cc3)ccc4)c45)c3)c25,-8.8,6.11
n(c(c(ccc1)cc2cccc3)c1)c23,-3.67,3.32
c1c(Cl)cc(Cl)c(Cl)c1Cl,-4.63,4.57
CC(C)CC=C,-3.24,3.08
CCCNCCC,-0.46,1.79
s(c(c(c1cccc2)ccc3)c3)c12,-4.38,4.17
c1ccc2c(O)cc(C)nc2c1,-1.2,2.21
CCCN(CCC)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O,-5.68,5.31
n(c(nc(n1)N(CC)CC)NCC)c1Cl,-4.06,3.44
CN(C)CCCN2c1ccccc1CCc3ccccc23,-4.19,5.01
CCSC(=O)N(CC)C1CCCCC1,-3.4,3.81
O=C(O)C(N)Cc(cccc1)c1,-1.23,-1.28
C=CCCC=C,-2.68,3.02
c1c(Cl)c(Cl)cc(O)c1OC,-2.53,2.63
Oc(ccc(N)c1)c1,-0.8,0.24
O=C(Nc(ccc(c1)C=O)c1)C,-1.58,0.82
c1ccccc1c2ccccc2,-4.31,3.76
O=C(C=C)CCC,-0.83,1.39
O=C(O)C(C)C,0.28,1
C1C(=O)C=C2CCC3C4CCC(C(=O)COC(=O)C)C4(C)CCC3C2(C)C1,-4.63,3.71
C=CCCl,-1.36,1.93
O=C(O)C(C(C(=O)O)C(O1)CC2)C12,-0.27,1.89
C1CNCCN1c2ncc3C(=O)C(C(=O)O)=CN(CC)c3n2,-2.98,-1.74
O=C(O)COc(c(cc(c1)Cl)C)c1,-2.23,2.52
C1C(C)C(C)CCC1,-4.33,4.01
c1c(OC)cc2c(CC(=O)O)c(C)n(C(=O)C=Cc3ccccc3)c2c1,-5.54,3.78
c1cc2cc3cc(CC)ccc3cc2cc1,-6.89,5.38
c1ccccc1C=C,-2.82,2.89
c1cnc2cnc(C)nc2n1,-0.47,-0.39
c1ccc2Sc3ccccc3N(CC4CN(C)CCC4)c2c1,-4.74,5.36
Clc1c(Cl)cc(Cl)c(Cl)c1c2c(Cl)ccc(Cl)c2,-7.42,7.62
c1ccc(Cl)c(Cl)c1c2c(Cl)c(Cl)ccc2,-7.28,6.34
C1=CC(=O)C=C2CCC3C4CC(C)C(OC(=O)CCCC)(C(=O)CO)C4(C)CC(O)C3(F)C12C,-4.71,3.94
O=C(O)CCl,0.93,0.34
c1c(Cl)c(Cl)c2nsnc2c1Cl,-4.98,3.28
O=C(Nc(cccc1C)c1)C,-2.09,1.65
Clc1cc(Cl)c(Cl)c(Cl)c1c2c(Cl)cccc2,-7.43,6.98
c1cc(N)ccc1S(=O)(=O)N(C(=O)C)c2onc(C)c2C,-3.59,0.33
COP(=S)(OC)SCN2C(=O)c1ccccc1C2=O,-4.1,2.48
c1cc(Cl)ccc1c2ccc(Cl)cc2,-6.56,5.05
O=C1C=Cc2cc3ccoc3c(OC)c2O1,-3.66,2.14
n(cccc1O)c1,-0.46,0.32
CC(C)(C)C(O)CC,-1.15,2.13
O=C(N(OC)C)Nc(ccc(c1Cl)Cl)c1,-3.52,2.91
O=C(OCCN(CC)CC)c(ccc(N)c1)c1,-1.4,1.99
c1cc(C)cc(C)c1C,-3.31,3.63
CC(=O)N,1.58,-1.16
O=C(OCCCC)C,-1.24,1.85
n(c(c(ccc1)cc2)c1)c2,-1.3,2.14
CC(Br)C,-1.59,2.08
n1cncn1CC(O)(c2ccc(F)cc2)c3ccccc3F,-3.37,2.52
CCCCC(C)C(C)O,-1.72,2.66
CCCN(CCC)c1c(cc(cc1N(=O)=O)S(N)(=O)=O)N(=O)=O,-5.16,2.73
n(cccn1)c1,1.1,-0.06
O=C(OCC)CCCCCCC,-3.39,3.81
O=C(O)CCCCCCCCCCC,-4.62,5
O=C(O)C(c(ccc(c1)CC(C)C)c1)C,-3.99,3.79
O=C(OC)c(cccn1)c1,-0.46,0.64
Oc(c(c(c(O)cc1)cc2)c1)c2,-2.92,2.21
CCC2NC(=O)c1cc(c(Cl)cc1N2)S(N)(=O)=O,-3.29,0.16
OCCC(C)(C)C,-0.5,1.71
CC(=O)OCCN4CCN(CCCN2c1ccccc1Sc3ccc(Cl)cc23)CC4,-4.7,4.82
c1ccc2Sc3ccc(OC)cc3N(CC(C)CN(C)C)c2c1,-4.22,5.06
c1ccccc1c2c(Cl)cc(Cl)c(Cl)c2,-6.27,5.69
Oc(ccc(C(=C(c(ccc(O)c1)c1)CC)CC)c2)c2,-4.35,5.64
O=C(c(c(C(=O)c1cccc2)ccc3)c3)c12,-5.19,3.34
CNC(=O)ON=C1C(C2)C(C#N)CC2C1Cl,-2.08,1.09
CC(C)(Cl)CC,-2.51,2.94
c(c(c(c(c1ccc2)c2)C)ccc3)(c3)c1,-5.89,4.89
O=C(NC(=O)C(=O)C1=O)N1,-1.25,-1.04
O=C(C(=CCC1C(=C)C)C)C1,-2.06,3.07
CC(Cl)CCC,-2.63,2.98
O=N(=O)NC(=N)N,-1.37,-1.72
CCC(O)(C)CCC,-1,2.2
C1=CC(=O)NC(=O)N1C,-0.8,-0.66
CC(C)N(C(=O)CCl)c1ccccc1,-2.48,2.42
c1ccccc1C(C)C,-3.27,3.45
CCC(C)CC,-3.68,3.21
CC(C)CC(C)C,-4.26,3.63
CCCC=C,-2.68,2.66
C1CC=CCC1,-2.59,2.96
C=CCC=C,-2.09,2.52
C1=CC=CC=CC1,-2.15,3.02
CCCCCCC,-3.66,3.5
c1ccccc1CC,-2.77,3.03
c1c(C)cc(C)cc1C,-3.4,3.63
c(c(ccc1)CC2)(c1)C2,-3.04,3.47
c1ccccc1CC(C)C,-4.12,3.94
c1ccccc1CCCCCC,-5.21,5
c1ccccc1CCc2ccccc2,-4.62,4.74
c1ccc2ccccc2c1CC,-4.17,4.21
c1c(C)cc2ccccc2c1C,-4.29,4.26
c(c(ccc1)cc(c2ccc3)c3)(c1)c2,-6.35,4.35
Cc2c1ccccc1c(C)c3ccccc23,-6.57,5.44
c(c(cc(c1ccc2)c2)cc(c3ccc4)c4)(c1)c3,-8.6,5.52
c1ccc2ccc3c4ccccc4ccc3c2c1,-8.06,5.52
c1ccc2ccc3nccnc3c2c1,-2.68,2.29
Nc3cc2c1ccccc1ccc2c4ccccc34,-6.2,4.6
c(c(ccc1C)cc(c2ccc3cccc4)c34)(c1CC5)c25,-7.92,7.05
BrCBr,-1.17,1.52
ClC(Cl)(Cl)Cl,-2.31,2.44
ClCCCl,-1.06,1.83
ClC(Cl)C(Cl)Cl,-1.74,2.19
CCCCl,-1.47,2.07
CC(I)C,-2.09,2.5
BrCC(Br)C,-2.15,2.43
BrCCCC,-2.37,2.65
CC(Cl)C(Cl)C,-2.7,2.67
BrCCC(C)C,-2.89,3.07
CCCCCCCCBr,-5.06,4.61
CCCCCCCBr,-4.43,4.12
BrC=CBr,-1.32,1.78
ClC1C=CC2C1C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl,-6.32,6.21
ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl,-4.91,4.72
c1ccccc1Br,-2.55,2.88
c1cccc(Cl)c1Br,-3.19,3.53
c1ccc(Br)cc1Br,-3.54,3.77
c1cc(Br)cc(Br)c1Br,-4.5,4.66
c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,-5.65,5.22
c1ccc(F)cc1F,-2,2.39
c1ccccc1c2ccc(Cl)cc2,-5.2,4.4
c1cc(Cl)ccc1c2c(Cl)cccc2,-5.28,5.05
c1cccc(Cl)c1c2c(Cl)ccc(Cl)c2,-6.02,5.69
c1cc(Cl)c(Cl)cc1c2c(Cl)cccc2,-6.29,5.69
c1ccccc1c2c(Cl)c(Cl)c(Cl)c(Cl)c2,-7.16,6.34
c1c(Cl)ccc(Cl)c1c2c(Cl)cccc2Cl,-6.8,6.34
c1c(Cl)ccc(Cl)c1c2c(Cl)c(Cl)c(Cl)cc2,-7.91,6.98
Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1c2ccccc2,-7.92,6.98
c1c(Cl)ccc(Cl)c1c2c(Cl)c(Cl)c(Cl)c(Cl)c2,-7.68,7.62
c1cc(Cl)c(Cl)c(Cl)c1c2c(Cl)c(Cl)c(Cl)cc2,-8.01,7.62
Clc1c(Cl)cc(Cl)c(Cl)c1c2c(Cl)c(Cl)cc(Cl)c2Cl,-9.15,8.91
ClC(Cl)C(c1ccc(Cl)cc1)c2ccc(Cl)cc2,-7.2,5.87
c(c(ccc1Br)ccc2)(c2)c1,-4.4,4.06
CCCC(O)C,-0.29,1.26
OCC(C)(C)C,-0.4,1.22
CC(C)C(C)CO,-0.39,1.68
CC(C)CCCO,-1.14,1.75
OC(C(C)(C)C)C,-0.62,1.64
OC(CCCCC)C,-1.55,2.24
OCC(C)CC(C)C,-1.6,2.2
CC(C)C(O)(C)CC,-1.22,2.13
CC(O)(C)C(C)(C)C,-0.72,2.09
CCC(C)(O)CCCC,-1.6,2.69
OCCCCCCCCCC,-3.63,3.79
OCc(ccc(c1)C)c1,-1.2,1.62
Oc(c(O)ccc1)c1,0.62,1.03
c1ccc(C)cc1O,-0.68,2.06
Oc(c(ccc1C)C(C)C)c1,-2.22,3.52
Oc(ccc(c1ccc2)c2)c1,-2.28,2.69
CCCC=O,-0.01,0.82
O=CCCCCCCCC,-3.17,3.27
O=CC(OC=C1)=C1,-0.1,0.83
O=C(CCCC1)C1,-0.6,1.13
O=C(CCCCCCC)C,-2.58,2.71
C1(=O)C=CC(=O)C=C1,-0.99,0.25
O=C(c(cccc1)c1)c(cccc2)c2,-3.12,3.15
O=C(O)CCC(=O)O,-0.2,-0.75
CCCCCCCCCC(=O)O,-3.44,4.02
O=C(O)c(cccc1C)c1,-2.14,2.42
O=C(O)C=Cc(cccc1)c1,-2.48,2.07
O=C(O)Cc(c(c(ccc1)cc2)c1)c2,-2.65,2.6
O=C(O)C(c(cccc1)c1)c(cccc2)c2,-3.22,3.06
O=C(O)CCCCCCCCCCCCC,-5.33,5.98
O=COCC,0.15,0.32
O=C(OCC)CC,-0.66,1.36
O=C(OCC)CCC,-1.28,1.85
O=C(OCCC)CCC,-1.92,2.34
O=C(OCC)CCCCC,-2.31,2.83
O=C(OCC)CCCCCCCC,-3.8,4.3
O=C(OC)c(cccc1)c1,-1.85,1.83
O=C(OCCCC)c(c(ccc1)C(=O)OCCCC)c1,-4.4,4.61
CCOCC,-0.09,1.05
COC(C)(C)C,-0.24,1.43
CCCOC(C)C,-1.34,1.96
c1ccccc1OC,-1.85,2.07
O(C1c(cccc2)c2)C1,-1.6,1.59
CCCCOCCO,-0.42,0.57
O=C(C(O)(C(C(C(C(C(C(=CC(=O)C1)C2)(C1)C)C3O)C2)C4)(C3)C)C4)CO,-2.97,1.62
O=C1C=C2CCC3C4CCC(O)(C(=O)COC(=O)C)C4(C)CC(O)C3C2(C)C=C1,-4.37,2.14
C1C(=O)C=C2CCC3C4CCC(C(=O)CO)C4(C)CCC3C2(C)C1,-3.75,3.12
CC12CC(O)C3(F)C(CCC4=CC(=O)CCC43C)C2CCC1(O)C(=O)CO,-3.43,1.52
O=C(O)c(c(O)ccc1)c1,-1.82,2.24
O=C(OCC)c(ccc(O)c1)c1,-2.35,2.49
Oc(c(ccc1)Cl)c1,-1.06,2.16
Clc1cc(Cl)cc(Cl)c1O,-2.34,3.45
O=C(O)c(ccc(c1)Cl)c1,-3.31,2.52
ClC4=C(Cl)C5(Cl)C3C1CC(C2OC12)C3C4(Cl)C5(Cl)Cl,-6.29,5.45
CCCCCCN,-1.1,1.82
CCCCCCCCN,-2.75,2.8
c1ccccc1NC,-1.28,1.62
c1ccccc1N(C)C,-1.92,2.17
c(c(c(N)cc1)ccc2)(c2)c1,-1.92,2.25
c1c(C)ccc(C)n1,0.4,1.9
c1ccc2cnccc2c1,-1.45,2.14
O=C(O)c(cccn1)c1,-0.84,0.69
n1c(C)nc(N)cc1C,-1.28,0.12
N(c(c(S1)ccc2)c2)=C1S,-3.18,2.86
c1c(O)cc2cccnc2c1,-2.16,1.66
CCC1(CC)C(=O)NC(=O)N(C)C1=O,-2.23,0.82
O=C(OC(CC(N(C1C2)C)C2)C1)C(c(cccc3)c3)CO,-2.12,1.91
NS(=O)(=O)c2cc(C(O)=O)c(NCc1ccco1)cc2Cl,-3.66,2.32
CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,-2.57,2
OCCN4CCN(CCCN2c1ccccc1Sc3ccc(Cl)cc23)CC4,-4.16,3.82
CC(=O)Nc1nnc(S(=O)(=O)N)s1,-2.36,-0.72
CN1CCC=C(C(=O)OC)C1,0.81,0.78
C(C)(C)C1(CC)C(=O)NC(=O)NC1(=O),-2.21,1.02
COc2ccc(NS(=O)(=O)c1ccc(N)cc1)nn2,-3.28,0.2
N(C(=S)SSC(N(CC)CC)=S)(CC)CC,-4.86,3.67
COC1=CC(=O)CC(C)C13Oc2c(Cl)c(OC)cc(OC)c2C3=O,-4.61,1.92
c1cc(N)ccc1S(=O)(=O)Nc2nnc(C)s2,-2.41,0.41
O=C(N(c(c(C1(C(N(C2)CC(C3C4C5OC6)=C6)C3)C2)cc(OC)c7OC)c7)C14)C5,-2.09,1.49
Nc1ccc(cc1)S(=O)(=O)Nc2ccnn2c3ccccc3,-2.32,1.54
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,-2.62,0.48
c1cc(N)ccc1S(=O)(=O)Nc2nc(C)nc(OC)c2,-2.54,0.75
c1ccccc1NC(=O)C2=C(C)OCCS2(=O)=O,-2.43,1.41
O=C(c(cccc1C(C(=O)O)C)c1)c(cccc2)c2,-3.7,3
CN1C(=O)N(C)c2ncn(C)c2C1(=O),-0.97,0.16
CC1CC(C)C(=O)C(C1)C(O)CC2CC(=O)NC(=O)C2,-1.13,0.08
N(CCNC1)C1,1.07,-0.8
O=C(NCC1=O)N1,-0.4,-1.14
O=C1CCCN1C,1,-0.11
c1cccc(N)c1O,-0.72,0.6
O=C(OCC)N,0.85,-0.02
O=C(Oc(c(c(ccc1)cc2)c1)c2)NC,-3.28,2.35
O=C(NC)N,1.13,-1.09
O=C(N)C=C,0.96,-0.81
O=C(Nc(ccc(O)c1)c1)C,-1.03,0.27
CC(C)N(=O)=O,-0.62,0.87
O=N(=O)c(c(c(ccc1)cc2)c1)c2,-3.54,2.99
O=C(O)c(ccc(N(=O)=O)c1)c1,-2.8,1.69
O=N(=O)c(c(N)ccc1)c1,-1.96,1.47
Clc(cccc1N)c1,-1.37,1.72
N,-5.64,3.66
CN1C=C(c2ccccc2)C(=O)C(c3cc(C(F)(F)F)ccc3)=C1,-4.44,4.48
CCC(=O)Nc1ccc(Cl)c(Cl)c1,-3,2.88
CCc1cccc(CC)c1N(COC)C(=O)CCl,-3.26,3.37
CCS,-0.6,1.27
NC(=S)N,0.32,-1.31
COC(=O)NS(=O)(=O)c1ccc(N)cc1,-1.66,0.05
COP(=O)(OC)C(O)C(Cl)(Cl)Cl,-0.22,-0.28
COP(=S)(OC)Oc1ccc(SC)c(C)c1,-4.57,4.08
COP(=S)(OC)Oc1ccc(N(=O)=O)c(C)c1,-4.04,3.3
COP(=S)(OC)Oc1cc(Cl)c(I)cc1Cl,-6.62,5.39
C1C(O)CC2C(O)C(O)C3C4CCC(C(C)CCC(=O)O)C4(C)CCC3C2(C)C1,-4.35,3.52
N(CCNC1C)C1,0.74,-0.38
O=C(Nc(ccc(c1)Cl)c1)C,-2.84,1.74
O=C(Nc(ccc(c1)N(=O)=O)c1)C,-2.69,1.64
COc2ccc1C(OC(=O)c1c2OC)C4N(C)CCc5cc3OCOc3cc45,-4.11,1.89
O=C3CN=C(c1ccccc1)c2cc(ccc2N3)N(=O)=O,-3.8,2.45
Oc(c(cc(c1)Cl)Cc(c(O)ccc2Cl)c2)c1,-3.95,4.34
Nc1c(Cl)c(Cl)nc(C(O)=O)c1Cl,-2.75,1.36
O=C(O)C(N)Cc(ccc(O)c1)c1,-2.57,-1.76
CC(C)N(C(C)C)C(=O)SCC(Cl)=CCl,-4.08,4.08
O=C(OCCCC)c(ccc(O)c1)c1,-2.72,3.47
O=C(OCCC)c(cc(O)c(O)c1O)c1,-1.78,1.79
CCCCCOC(=O)c1ccc(N)cc1,-3.26,3.27
c(c(cccc1)c1)(ccc(c(cccc2)c2)c3)c3,-7.11,5.52
O=C(Nc(c(ccc1)Cl)c1)C,-1.4,1.18
N(C(CCC1)CC)C1,-1.5,2.1
O(c(ccc(c1)CC=C)c1)C,-2.92,3.47
Clc1c(Cl)c(Cl)c(Cl)c(O)c1OC,-4.02,3.92
O=C(NC(=S)S1)C1,-1.77,-1
N1C(=O)N=C(N)C=C1,-1.14,-1.47
O=C(O)C(N)CC(=O)N,-0.74,-4.99
CCS(=O)(=O)CC,0.04,-0.12
n1ccc(O)cc1,1.02,0.32
N1C(=O)NC(=O)C=C1C,-1.26,-0.32
O(C(O)C(O)C(O)C1O)C1,0.39,-2.91
c1cnc2c(S)ncnc2n1,-2.36,-0.24
O=S(=O)(N)c(cccc1)c1,-1.56,0.37
N(C(=S)SSC(N(C)C)=S)(C)C,-3.9,1.7
N1C(C)CNC(C)C1,0.49,0.04
O=C(O)c(cccc1I)c1,-3.27,3.04
c1cnc2c(OC)ncnc2n1,-1.11,-0.4
c1c(SC)nc2cncnc2n1,-1.55,0.21
N1C(=S)NC(=O)C=C1CCC,-2.15,0.98
Clc1c(Cl)c(Cl)c2nccnc2c1Cl,-5.43,3.69
O=C(O)COc(c(cc(c1)Cl)Cl)c1,-2.51,2.62
O=C(OC)c(c(O)ccc1)c1,-2.34,2.6
O=C(O)c(c(NC)ccc1)c1,-2.88,2.52
c1ccccc1OCC,-2.33,2.57
NCCc1ccc(O)cc1,-1.12,0.86
CC(C)CC(=O)CC(=O)C,-1.6,1.45
C1C(C)C(C)CCC1,-4.27,4.01
OC(=O)CN1C(=O)Sc2cccc(Cl)c12,-2.61,2.08
OC(=O)C(Oc1cc(Cl)ccc1)C,-2.22,2.39
O=C(OC)c(ccc(OC)c1)c1,-2.41,1.91
CCOc1ccc(NC(N)=O)cc1,-2.17,1.28
O=C(O)CCCCCCCC,-2.75,3.52
c1ccccc1N2C(=O)C(Cl)=C(N)C=N2,-2.87,0.76
O=S(=O)(Nc(nccc1)n1)c(ccc(N)c2)c2,-3.51,-0.34
CC(=O)Nc1ccc(OC(C)=O)cc1,-1.91,0.7
Oc1cc2CCCCc2cc1,-1.99,3.48
Oc(c(ccc1C(C)C)C)c1,-2.08,3.52
O=C(C(CC1C2)(C2)C)C1(C)C,-1.85,2.34
O=C(C(CCC1C)C(C)C)C1,-2.49,2.87
n(c(c(c(c1)C)ccc2)c2)c1C,-1.94,3.24
CCN(CC)c1c(cc(c(N)c1N(=O)=O)C(F)(F)F)N(=O)=O,-5.47,3.96
C1=CC(C2)C(C(=O)OC)C(C(=O)OC)C12,-1.2,1.78
c1ccccc1S(=O)(=O)NC(=O)NCCCC,-3.05,1.86
CCCCc1c(C)nc(NCC)nc1O,-3.02,3.4
c1ccc2C(=O)C(Cl)=C(NC(=O)C(Cl)Cl)C(=O)c2c1,-5.03,2.51
O=C1C=CC(c2cc(ccc2O)O)(C=C1)O,-1.73,0.16
Oc(c(ccc1O)CCCCCC)c1,-2.59,4.04
Ic1ccccc1C(=O)Nc2ccccc2,-4.21,3.87
CCCCN(CC)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O,-5.53,5.31
CCCCc1c(C)nc(NCC)nc1OS(=O)(=O)N(C)C,-4.16,2.68
Clc1ccc(cc1)C(c2ccccc2Cl)C(Cl)(Cl)Cl,-6.62,6.79
O=C(O)c(c(c(c(ccc1)C(=O)O)c1)ccc2)c2,-2.28,2.83
c1ccccc1C(=O)Oc2ccccc2,-2.85,3.04
O=C(C(C(=O)c(c1ccc2)c2)C1=O)C(C)(C)C,-4.11,2.87
CN(C)CCN(Cc1cccs1)c2ccccn2,-2.64,2.55
Oc1cc(O)c2C(=O)C(O)=C(c3ccc(O)cc3O)Oc2c1,-3.08,1.48
NS(=O)(=O)c3cc2c(NC(Cc1ccccc1)NS2(=O)=O)cc3C(F)(F)F,-3.59,1.82
CC(C)Oc1cc(c(Cl)cc1Cl)N2N=C(OC2=O)C(C)(C)C,-5.69,4.81
CCc1cccc(C)c1N(C(C)COC)C(=O)CCl,-2.73,3.24
O=C1C=C2CC3(O)COc4c(O)c(O)ccc4C3=C2C=C1O,-2.7,-0.07
n(cc(C(O)(c(ccc(c1)Cl)c1)c(c(ccc2)Cl)c2)cn3)c3,-4.38,3.62
N1CCN=C1CN(c2ccccc2)Cc3ccccc3,-2.6,3.38
c1cc(O)ccc1C(C=C)C(C=C)c2ccc(O)cc2,-4.95,5.32
c1cc(O)ccc1C(CC)C(CC)c2ccc(O)cc2,-4.43,5.6
c12ccccc1nccc2C(O)C3N(C4)CCC(C4CC)C3,-2.63,3.35
C1(S5)C5CC2CCC3C4CCC(O)C4(C)CCC3C2(C)C1,-5.41,4.45
CN4CCN(CCCN2c1ccccc1Sc3ccc(Cl)cc23)CC4,-4.4,4.79
